,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_side,eff_back
2505,2505,-4583566.158270312,-4583367.762135837,1579956.143864302,-1293.778237119856,-1294.805997072005,-7509.585497781213,53.099999999999994,6671775.332743208,0,0.1673831558670768,2.3281602914474315,0,0.0003541104832132891,0,0.7071054857939179,0.9858919206140082
2506,2506,-4584856.860214204,-4584659.491972594,1572445.4997507208,-1287.6253619289303,-1288.653387475308,-7511.701049267667,53.099999999999994,6671775.321231144,0,0.1665871244766156,2.328426559168191,0,0.00035408729174589475,0,0.7071054857939183,0.9860267389673631
2507,2507,-4586141.408418075,-4585945.068334234,1564932.7451264658,-1281.470758456273,-1282.499048217078,-7513.8065186571375,53.099999999999994,6671775.309719845,0,0.16579086949195843,2.328691624010748,0,0.0003540636435150878,0,0.7071054857939189,0.9861609339215889
2508,2508,-4587419.801157775,-4587224.489495227,1557417.8900750477,-1275.3144349624845,-1276.3429875575612,-7515.901903123537,53.099999999999994,6671775.298209319,0,0.16499439198182664,2.3289554847324103,0,0.0003540395382539896,0,0.7071054857939194,0.9862945050108245
2509,2509,-4588692.036717414,-4588497.753738303,1549900.9446827974,-1269.156399710474,-1270.1852137593135,-7517.987199854314,53.099999999999994,6671775.286699585,0,0.16419769301524023,2.3292181400945577,0,0.00035401497569985315,0,0.7071054857939197,0.9864274517715294
2510,2510,-4589958.113389365,-4589764.859354454,1542381.9190388508,-1262.996660965448,-1264.0257350871907,-7520.062406050459,53.099999999999994,6671775.27519066,0,0.1634007736615164,2.3294795888626654,0,0.00035398995559404435,0,0.7071054857939204,0.9865597737424823
2511,2511,-4591218.02947427,-4591025.804642941,1534860.8232351367,-1256.8352269948998,-1257.864559808337,-7522.1275189265025,53.099999999999994,6671775.26368255,0,0.1626036349902683,2.329739829806325,0,0.0003539644776820383,0,0.7071054857939209,0.9866914704647809
2512,2512,-4592471.783281037,-4592280.587911291,1527337.667366362,-1250.6721060685984,-1251.701696192174,-7524.1825357105245,53.099999999999994,6671775.252175281,0,0.16180627807140338,2.3299988616992735,0,0.00035393854171343755,0,0.7071054857939214,0.986822541481841
2513,2513,-4593719.373126846,-4593529.207475303,1519812.4615299993,-1244.5073064585772,-1245.53715251039,-7526.2274536441555,53.099999999999994,6671775.240668862,0,0.16100870397512204,2.330256683319418,0,0.00035391214744197444,0,0.7071054857939221,0.9869529863393958
2514,2514,-4594960.79733715,-4594771.661659048,1512285.2158262723,-1238.3408364391225,-1239.3709370369274,-7528.262269982579,53.099999999999994,6671775.229163304,0,0.1602109137719162,2.3305132934488557,0,0.00035388529462550045,0,0.7071054857939224,0.9870828045854956
2515,2515,-4596196.05424568,-4596007.948794872,1504755.940358143,-1232.1727042867633,-1233.2030580479739,-7530.286981994538,53.099999999999994,6671775.217658635,0,0.1594129085325679,2.330768690873906,0,0.00035385798302598967,0,0.707105485793923,0.9872119957705068
2516,2516,-4597425.14219444,-4597238.067223398,1497224.6452312982,-1226.0029182802593,-1227.0335238219493,-7532.301586962337,53.099999999999994,6671775.206154855,0,0.15861468932814773,2.3310228743851273,0,0.00035383021240959866,0,0.7071054857939236,0.9873405594471115
2517,2517,-4598648.059533716,-4598462.01529353,1489691.3405541347,-1219.8314867005906,-1220.8623426394956,-7534.306082181844,53.099999999999994,6671775.194651987,0,0.15781625723001363,2.331275842777348,0,0.000353801982546605,0,0.7071054857939241,0.9874684951703068
2518,2518,-4599864.804622077,-4599679.791362452,1482156.0364377475,-1213.6584178309458,-1214.6895227834655,-7536.300464962501,53.099999999999994,6671775.183150044,0,0.15701761330980915,2.3315275948496867,0,0.00035377329321146833,0,0.7071054857939245,0.9875958024974039
2519,2519,-4601075.3758263765,-4600891.393795634,1474618.7429959152,-1207.4837199567116,-1208.5150725389112,-7538.284732627317,53.099999999999994,6671775.171649042,0,0.1562187586394623,2.3317781294055795,0,0.0003537441441827318,0,0.707105485793925,0.9877224809880281
2520,2520,-4602279.771521752,-4602096.82096683,1467079.4703450862,-1201.3074013654611,-1202.3390001930736,-7540.2588825128805,53.099999999999994,6671775.160148994,0,0.15541969429118382,2.3320274452528027,0,0.0003537145352431839,0,0.7071054857939255,0.9878485302041173
2521,2521,-4603477.990091631,-4603296.071258083,1459538.2286043658,-1195.129470346943,-1196.1613140353707,-7542.222911969359,53.099999999999994,6671775.148649919,0,0.15462042133746606,2.332275541203499,0,0.00035368446617973815,0,0.707105485793926,0.9879739497099225
2522,2522,-4604670.029927733,-4604489.143059727,1451995.0278955027,-1188.9499351930701,-1189.9820223573868,-7544.1768183605045,53.099999999999994,6671775.137151824,0,0.1538209408510813,2.332522416074199,0,0.0003536539367835086,0,0.7071054857939265,0.988098739072006
2523,2523,-4605855.88943007,-4605676.034770388,1444449.8783428743,-1182.7688041979088,-1183.8011334528614,-7546.1205990636545,53.099999999999994,6671775.125654734,0,0.15302125390508037,2.332768068685851,0,0.000353622946849733,0,0.7071054857939272,0.9882228978592416
2524,2524,-4607035.5670069475,-4606856.744796989,1436902.7900734746,-1176.5860856576676,-1177.6186556176783,-7548.054251469738,53.099999999999994,6671775.114158653,0,0.15222136157279129,2.333012497863839,0,0.0003535914961779049,0,0.7071054857939275,0.9883464256428136
2525,2525,-4608209.061074969,-4608031.271554746,1429353.7732168993,-1170.401787870686,-1171.4345971498535,-7549.977772983277,53.099999999999994,6671775.102663605,0,0.1514212649278177,2.3332557024380107,0,0.00035355958457163245,0,0.707105485793928,0.9884693219962163
2526,2526,-4609376.370059039,-4609199.613467177,1421802.837905333,-1164.215919137423,-1165.2489663495253,-7551.891161022391,53.099999999999994,6671775.091169604,0,0.15062096504403757,2.3334976812427013,0,0.0003535272118387562,0,0.7071054857939285,0.9885915864952538
2527,2527,-4610537.492392363,-4610361.768966101,1414249.9942735354,-1158.028487760447,-1159.0617715189421,-7553.7944130188025,53.099999999999994,6671775.079676663,0,0.14982046299560162,2.333738433116758,0,0.00035349437779131504,0,0.707105485793929,0.9887132187180383
2528,2528,-4611692.426516447,-4611517.736491639,1406695.252458828,-1151.8395020444232,-1152.873020962452,-7555.687526417836,53.099999999999994,6671775.068184792,0,0.14901975985693192,2.333977956903563,0,0.0003534610822455278,0,0.7071054857939294,0.988834218244991
2529,2529,-4612841.170881107,-4612667.514492219,1399138.6226010795,-1145.6489702961037,-1146.6827229864914,-7557.570498678425,53.099999999999994,6671775.056694015,0,0.1482188567027205,2.3342162514510596,0,0.00035342732502180934,0,0.70710548579393,0.9889545846588398
2530,2530,-4613983.723944465,-4613811.101424576,1391580.1148426933,-1139.4569008243159,-1140.4908858995736,-7559.443327273113,53.099999999999994,6671775.045204345,0,0.1474177546079279,2.334453315611773,0,0.0003533931059448308,0,0.7071054857939303,0.9890743175446205
2531,2531,-4615120.084172952,-4614948.495753752,1384019.7393285935,-1133.263301939951,-1134.2975180122783,-7561.30600968806,53.099999999999994,6671775.033715795,0,0.1466164546477816,2.3346891482428385,0,0.0003533584248434206,0,0.7071054857939308,0.9891934164896746
2532,2532,-4616250.250041312,-4616079.695953105,1376457.5062062107,-1127.0681819559534,-1128.1026276372395,-7563.158543423042,53.099999999999994,6671775.022228378,0,0.1458149578977748,2.334923748206024,0,0.0003533232815506325,0,0.7071054857939313,0.9893118810836501
2533,2533,-4617374.220032603,-4617204.700504302,1368893.4256254698,-1120.8715491873093,-1121.9062230891354,-7565.000925991458,53.099999999999994,6671775.0107421065,0,0.14501326543366475,2.335157114367752,0,0.0003532876759038253,0,0.7071054857939318,0.9894297109184995
2534,2534,-4618491.992638198,-4618323.50789733,1361327.5077387746,-1114.6734119510352,-1115.7083126846765,-7566.833154920331,53.099999999999994,6671774.999257007,0,0.14421137833147138,2.3353892455991248,0,0.00035325160774445053,0,0.7071054857939322,0.9895469055884806
2535,2535,-4619603.566357789,-4619436.116630492,1353759.7627009957,-1108.4737785661675,-1109.5089047425943,-7568.655227750312,53.099999999999994,6671774.987773083,0,0.14340929766747598,2.3356201407759505,0,0.0003532150769182835,0,0.7071054857939326,0.9896634646901548
2536,2536,-4620708.939699387,-4620542.525210409,1346190.2006694558,-1102.2726573537511,-1103.3080075836308,-7570.4671420356835,53.099999999999994,6671774.976290355,0,0.1426070245182197,2.335849798778763,0,0.0003531780832752678,0,0.7071054857939333,0.9897793878223874
2537,2537,-4621808.111179328,-4621642.732152027,1338618.8318039167,-1096.0700566368275,-1097.1056295305273,-7572.268895344362,53.099999999999994,6671774.964808838,0,0.14180455996050184,2.3360782184928506,0,0.000353140626669661,0,0.7071054857939337,0.9898946745863463
2538,2538,-4622901.079322267,-4622736.735978614,1331045.6662665657,-1089.8659847404244,-1090.9017789080124,-7574.060485257903,53.099999999999994,6671774.953328549,0,0.14100190507137889,2.3363053988082743,0,0.00035310270695989166,0,0.7071054857939341,0.990009324585502
2539,2539,-4623987.842661191,-4623824.535221762,1323470.7142220011,-1083.6604499915445,-1084.6964640427918,-7575.841909371501,53.099999999999994,6671774.941849497,0,0.14019906092816267,2.3365313386198956,0,0.0003530643240086849,0,0.7071054857939345,0.9901233374256266
2540,2540,-4625068.399737409,-4624906.128421394,1315893.98583722,-1077.4534607191538,-1078.4896932635363,-7577.613165293997,53.099999999999994,6671774.930371702,0,0.13939602860841904,2.3367560368273987,0,0.0003530254776829479,0,0.7071054857939351,0.9902367127147937
2541,2541,-4626142.749100565,-4625981.514125762,1308315.491281603,-1071.245025254171,-1072.2814749008714,-7579.374250647878,53.099999999999994,6671774.9188951785,0,0.1385928091899665,2.336979492335313,0,0.00035298616785389415,0,0.7071054857939356,0.9903494500633772
2542,2542,-4627210.889308631,-4627050.690891446,1300735.240726902,-1065.035151929456,-1066.0718172873658,-7581.125163069284,53.099999999999994,6671774.907419938,0,0.13778940375087473,2.337201704053039,0,0.00035294639439700196,0,0.7071054857939358,0.9904615490840513
2543,2543,-4628272.818927916,-4628113.657283364,1293153.2443472254,-1058.823849079799,-1059.8607287575196,-7582.865900208007,53.099999999999994,6671774.895946001,0,0.13698581336946294,2.3374226708948687,0,0.0003529061571919658,0,0.7071054857939364,0.9905730093917897
2544,2544,-4629328.536533061,-4629170.411874767,1285569.5123190258,-1052.6111250419085,-1053.648217647754,-7584.596459727495,53.099999999999994,6671774.884473378,0,0.1361820391242988,2.337642391780014,0,0.0003528654561227692,0,0.7071054857939368,0.9906838306038652
2545,2545,-4630378.04070705,-4630220.953247245,1277984.0548210847,-1046.3969881544012,-1047.4342922964001,-7586.316839304859,53.099999999999994,6671774.873002087,0,0.1353780820941966,2.3378608656326234,0,0.00035282429107763656,0,0.7071054857939373,0.990794012339849
2546,2546,-4631421.330041201,-4631265.279990726,1270396.8820345001,-1040.1814467577904,-1041.2189610436867,-7588.0270366308705,53.099999999999994,6671774.8615321405,0,0.13457394335821615,2.338078091381811,0,0.00035278266194906235,0,0.7071054857939378,0.9909035542216102
2547,2547,-4632458.403135177,-4632303.39070348,1262808.0041426723,-1033.9645091944742,-1035.0022322317302,-7589.72704940997,53.099999999999994,6671774.850063556,0,0.13376962399566103,2.3382940679616757,0,0.000352740568633864,0,0.7071054857939382,0.9910124558733152
2548,2548,-4633489.258596983,-4633335.283992118,1255217.4313312902,-1027.7461838087254,-1028.7841142045231,-7591.416875360266,53.099999999999994,6671774.838596346,0,0.1329651250860773,2.3385087943113274,0,0.0003526980110330592,0,0.7071054857939386,0.9911207169214272
2549,2549,-4634513.895042969,-4634360.958471599,1247625.1737883177,-1021.5264789466794,-1022.5646153079226,-7593.09651221354,53.099999999999994,6671774.827130526,0,0.13216044770925214,2.3387222693749083,0,0.00035265498905200554,0,0.7071054857939391,0.9912283369947058
2550,2550,-4635532.311097833,-4635380.412765226,1240031.2417039804,-1015.3054029563234,-1016.3437438896393,-7594.765957715249,53.099999999999994,6671774.815666114,0,0.13135559294521212,2.3389344921016164,0,0.00035261150260028535,0,0.7071054857939395,0.9913353157242063
2551,2551,-4636544.505394622,-4636393.645504653,1232435.6452707513,-1009.0829641874852,-1010.1215082992264,-7596.425209624528,53.099999999999994,6671774.804203121,0,0.13055056187422207,2.339145461445728,0,0.000352567551591808,0,0.7071054857939398,0.9914416527432791
2552,2552,-4637550.476574732,-4637400.655329884,1224838.394683338,-1002.8591709918219,-1003.8979168880683,-7598.0742657141955,53.099999999999994,6671774.792741571,0,0.12974535557678335,2.339355176366622,0,0.00035252313594475294,0,0.7071054857939403,0.9915473476875696
2553,2553,-4638550.223287914,-4638401.440889274,1217239.5001386676,-996.6340317228085,-997.6729780093691,-7599.713123770752,53.099999999999994,6671774.781281466,0,0.12893997513363264,2.339563635828801,0,0.00035247825558157807,0,0.7071054857939407,0.991652400195017
2554,2554,-4639543.7441922715,-4639396.000839532,1209638.9718358743,-990.407554735727,-991.446700018142,-7601.341781594388,53.099999999999994,6671774.769822828,0,0.1281344216257403,2.339770838801916,0,0.00035243291042904234,0,0.7071054857939412,0.9917568099058544
2555,2555,-4640531.037954265,-4640384.333845725,1202036.8199762853,-984.1797483876553,-985.2190912711976,-7602.9602369989825,53.099999999999994,6671774.758365679,0,0.12732869613430903,2.339976784260786,0,0.0003523871004181993,0,0.7071054857939417,0.9918605764626078
2556,2556,-4641512.103248713,-4641366.438581276,1194433.054763407,-977.9506210374556,-978.9901601271329,-7604.56848781211,53.099999999999994,6671774.746910019,0,0.1265227997407724,2.3401814711854247,0,0.00035234082548441935,0,0.707105485793942,0.9919636995100962
2557,2557,-4642486.938758792,-4642342.313727967,1186827.6864029113,-971.7201810457632,-972.7599149463198,-7606.16653187504,53.099999999999994,6671774.735455876,0,0.12571673352679338,2.340384898561059,0,0.0003522940855673255,0,0.7071054857939425,0.9920661786954302
2558,2558,-4643455.543176044,-4643311.957975944,1179220.725102622,-965.4884367749756,-966.5283640908943,-7607.754367042741,53.099999999999994,6671774.724003257,0,0.12491049857426287,2.340587065378154,0,0.0003522468806108807,0,0.7071054857939428,0.9921680136680123
2559,2559,-4644417.91520037,-4644275.3700237125,1171612.1810725015,-959.2553965892411,-960.2955159247452,-7609.331991183885,53.099999999999994,6671774.712552183,0,0.12410409596529826,2.3407879706324364,0,0.00035219921056330234,0,0.7071054857939433,0.9922692040795361
2560,2560,-4645374.053540039,-4645232.548578145,1164002.064524636,-953.0210688544474,-954.0613788135025,-7610.8994021808485,53.099999999999994,6671774.701102661,0,0.12329752678224205,2.3409876133249123,0,0.0003521510753772055,0,0.7071054857939436,0.9923697495839856
2561,2561,-4646323.956911685,-4646183.492354481,1156390.3856732226,-946.7854619382108,-947.8259611245264,-7612.456597929716,53.099999999999994,6671774.689654715,0,0.12249079210766026,2.3411859924618934,0,0.00035210247500941084,0,0.7071054857939438,0.9924696498376351
2562,2562,-4647267.624040311,-4647128.200076325,1148777.154734556,-940.5485842098645,-941.5892712268962,-7614.003576340282,53.099999999999994,6671774.678208359,0,0.1216838930243411,2.341383107055019,0,0.0003520534094210947,0,0.7071054857939443,0.9925689044990482
2563,2563,-4648205.053659291,-4648066.670475655,1141162.3819270139,-934.3104440404477,-935.3513174913991,-7615.540335336055,53.099999999999994,6671774.666763604,0,0.12087683061529347,2.3415789561212756,0,0.0003520038785777608,0,0.7071054857939448,0.992667513229078
2564,2564,-4649136.244510369,-4648998.90229282,1133546.0774710432,-928.0710498026941,-929.1121082905183,-7617.0668728542605,53.099999999999994,6671774.6553204665,0,0.12006960596374547,2.3417735386830225,0,0.0003519538824492057,0,0.7071054857939452,0.9927654756908657
2565,2565,-4650061.195343665,-4649924.89427654,1125928.2515891476,-921.8304098710211,-922.871651998423,-7618.583186845842,53.099999999999994,6671774.643878959,0,0.11926222015314307,2.341966853768009,0,0.00035190342100953874,0,0.7071054857939454,0.9928627915498411
