,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel
43,43,6663351.867284845,58304.98372157149,330541.4453133431,-388.8514305380851,1340.9834802377368,7602.276673565142,53.099999999999994,6671799.514797238,1,0.0008699998902495042,0.050329157651920475,0,0.00034327930589191487,0
44,44,6662958.544254198,59645.92777357338,338143.49846114364,-397.79454276970654,1340.9043238027443,7601.827921490137,53.099999999999994,6671799.503637157,1,0.0008699998902495042,0.051487679746380355,0,0.00034326114135713447,0
45,45,6662556.278377278,60986.79176926823,345745.0977553327,-406.7371210847872,1340.823367641584,7601.368966443603,53.099999999999994,6671799.492477676,1,0.0008699998902495042,0.052646201839891216,0,0.0003432425659047327,0
46,46,6662145.070194001,62327.57390898401,353346.23299324553,-415.67915348084307,1340.7406118629153,7600.899809041558,53.099999999999994,6671799.481318807,1,0.0008699998902495042,0.053804723932451726,0,0.00034322357969894426,0
47,47,6661724.92025629,63668.27239315856,360946.89397284033,-424.62062795612337,1340.6560565778136,7600.420449913703,53.099999999999994,6671799.470160562,1,0.0008699998902495042,0.054963246024066326,0,0.0003432041829076131,0
48,48,6661295.829128063,65008.88542234197,368547.07049271197,-433.5615325096259,1340.5697018997698,7599.930889703439,53.099999999999994,6671799.459002952,1,0.0008699998902495042,0.0561217681147308,0,0.0003431843757022261,0
49,49,6660857.797385244,66349.41119719906,376146.75235210534,-442.5018551411137,1340.4815479446893,7599.431129067854,53.099999999999994,6671799.447845995,1,0.0008699998902495042,0.057280290204452466,0,0.0003431641582577775,0
50,50,6660410.825615753,67689.84791851176,383745.9293509294,-451.4415838511307,1340.3915948308925,7598.921168677731,53.099999999999994,6671799.436689695,1,0.0008699998902495042,0.05843881229322467,0,0.00034314353075299013,0
51,51,6659954.914419514,69030.1937871815,391344.5912897706,-460.3807066410183,1340.299842679115,7598.401009217538,53.099999999999994,6671799.425534081,1,0.0008699998902495042,0.059597334381053635,0,0.00034312249337007625,0
52,52,6659490.064408444,70370.44700423168,398942.727969907,-469.31921151293125,1340.2062916125067,7597.870651385435,53.099999999999994,6671799.414379155,1,0.0008699998902495042,0.06075585646793713,0,0.00034310104629492266,0
53,53,6659016.27620646,71710.60577081007,406540.32919332135,-478.2570864698535,1340.1109417566317,7597.33009589327,53.099999999999994,6671799.403224932,1,0.0008699998902495042,0.06191437855387538,0,0.00034307918971697096,0
54,54,6658533.550449475,73050.66828819117,414137.3847627152,-487.19431951561484,1340.0137932394694,7596.779343466576,53.099999999999994,6671799.392071424,1,0.0008699998902495042,0.06307290063887039,0,0.0003430569238292692,0
55,55,6658041.887785397,74390.63275777869,421733.88448152255,-496.1308986549066,1339.914846191412,7596.218394844575,53.099999999999994,6671799.380918652,1,0.0008699998902495042,0.06423142272292304,0,0.00034303424882845034,0
56,56,6657541.288874131,75730.49738110794,429329.8181539234,-505.06681189329777,1339.8141007452664,7595.647250780172,53.099999999999994,6671799.369766617,1,0.0008699998902495042,0.065389944806034,0,0.0003430111649147206,0
57,57,6657031.754387575,77070.26035984824,436925.17558485747,-514.0020472372512,1339.711557036253,7595.065912039956,53.099999999999994,6671799.358615348,1,0.0008699998902495042,0.06654846688820193,0,0.0003429876722918731,0
58,58,6656513.285009619,78409.91989580535,444519.94658003794,-522.9365926941399,1339.607215202006,7594.474379404198,53.099999999999994,6671799.347464844,1,0.0008699998902495042,0.06770698896943017,0,0.0003429637711672899,0
59,59,6655985.881436146,79749.47419092384,452114.1209459652,-531.8704362722626,1339.501075382573,7593.872653666854,53.099999999999994,6671799.336315121,1,0.0008699998902495042,0.06886551104971605,0,0.0003429394617519413,0
60,60,6655449.544375031,81088.92144728955,459707.6884899402,-540.8035659808605,1339.3931377204142,7593.2607356355575,53.099999999999994,6671799.3251662,1,0.0008699998902495042,0.07002403312906669,0,0.0003429147442603117,0
61,61,6654904.274546138,82428.25986713202,467300.6390200786,-549.7359698301328,1339.283402360404,7592.638626131626,53.099999999999994,6671799.314018091,1,0.0008699998902495042,0.07118255520747607,0,0.0003428896189105165,0
62,62,6654350.072681321,83767.4876528268,474892.9623453241,-558.667635831253,1339.1718694498281,7592.00632599005,53.099999999999994,6671799.3028708035,1,0.0008699998902495042,0.0723410772849471,0,0.00034286408592419426,0
63,63,6653786.939524421,85106.60300689802,482484.6482754622,-567.5985519963853,1339.0585391383863,7591.363836059503,53.099999999999994,6671799.291724354,1,0.0008699998902495042,0.07349959936148154,0,0.0003428381455265801,0
64,64,6653214.875831269,86445.60413202063,490075.68662113405,-576.5287063386999,1338.9434115781896,7590.711157202331,53.099999999999994,6671799.280578754,1,0.0008699998902495042,0.07465812143707873,0,0.0003428117979464409,0
65,65,6652633.88236968,87784.48923102295,497666.0671938498,-585.45808687239,1338.8264869237619,7590.048290294558,53.099999999999994,6671799.269434013,1,0.0008699998902495042,0.07581664351174155,0,0.0003427850434160993,0
66,66,6652043.959919455,89123.25650688903,505255.7798060027,-594.3866816126875,1338.7077653320391,7589.37523622588,53.099999999999994,6671799.258290153,1,0.0008699998902495042,0.07697516558546691,0,0.0003427578821714383,0
67,67,6651445.10927238,90461.90416276103,512844.8142708823,-603.314478575879,1338.5872469623682,7588.691995899668,53.099999999999994,6671799.247147178,1,0.0008699998902495042,0.07813368765825879,0,0.00034273031445188393,0
68,68,6650837.331232224,91800.43040194167,520433.16040268843,-612.2414657793215,1338.4649319765092,7587.998570232962,53.099999999999994,6671799.236005112,1,0.0008699998902495042,0.07929220973011875,0,0.00034270234050039525,0
69,69,6650220.626614735,93138.83342789668,528020.8080165448,-621.1676312414597,1338.3408205386318,7587.294960156475,53.099999999999994,6671799.224863959,1,0.0008699998902495042,0.08045073180104456,0,0.000342673960563489,0
70,70,6649594.996247648,94477.1114442571,535607.7469285128,-630.0929629818406,1338.214912815318,7586.581166614588,53.099999999999994,6671799.213723733,1,0.0008699998902495042,0.08160925387103801,0,0.0003426451748911948,0
71,71,6648960.440970672,95815.26265482181,543193.9669556047,-639.0174490211308,1338.0872089755603,7585.85719056535,53.099999999999994,6671799.202584451,1,0.0008699998902495042,0.08276777594009999,0,0.0003426159837371002,0
72,72,6648316.961635498,97153.28526355985,550779.4579157981,-647.941077381132,1337.9577091907618,7585.123032980478,53.099999999999994,6671799.1914461255,1,0.0008699998902495042,0.0839262980082327,0,0.0003425863873582995,0
73,73,6647664.559105795,98491.1774746129,558364.2096280488,-656.8638360847967,1337.8264136347361,7584.37869484535,53.099999999999994,6671799.180308768,1,0.0008699998902495042,0.08508482007543394,0,0.00034255638601540995,0
74,74,6647003.234257206,99828.93749229763,565948.2119123049,-665.7857131562453,1337.6933224837076,7583.624177159015,53.099999999999994,6671799.169172391,1,0.0008699998902495042,0.08624334214170726,0,0.0003425259799725697,0
75,75,6646332.987977352,101166.56352110817,573531.4545895205,-674.7066966207813,1337.55843591631,7582.8594809341785,53.099999999999994,6671799.158037014,1,0.0008699998902495042,0.08740186420705154,0,0.00034249516949744804,0
76,76,6645653.821165825,102504.05376571846,581113.927481669,-683.6267745049074,1337.4217541135865,7582.08460719721,53.099999999999994,6671799.146902644,1,0.0008699998902495042,0.08856038627146967,0,0.0003424639548611917,0
77,77,6644965.7347341925,103841.40643098469,588695.6204117574,-692.5459348363426,1337.283277258991,7581.299556988139,53.099999999999994,6671799.135769292,1,0.0008699998902495042,0.0897189083349601,0,0.0003424323363384865,0
78,78,6644268.729605993,105178.61972194775,596276.5232038391,-701.4641656440367,1337.1430055383853,7580.504331360653,53.099999999999994,6671799.124636976,1,0.0008699998902495042,0.09087743039752505,0,0.00034240031420750314,0
79,79,6643562.8067167355,106515.69184383554,603856.6256830281,-710.3814549581878,1337.0009391400413,7579.698931382097,53.099999999999994,6671799.113505711,1,0.0008699998902495042,0.09203595245916674,0,0.0003423678887499361,0
80,80,6642847.967013897,107852.62100206544,611435.9176755131,-719.2977908102572,1336.8570782546392,7578.88335813347,53.099999999999994,6671799.102375502,1,0.0008699998902495042,0.09319447451988205,0,0.0003423350602508951,0
81,81,6642124.211456925,109189.40540224679,619014.3890085698,-728.2131612329865,1336.7114230752675,7578.057612709429,53.099999999999994,6671799.0912463665,1,0.0008699998902495042,0.09435299657967522,0,0.00034230182899907624,0
82,82,6641391.541017231,110526.04325018314,626592.0295105759,-737.1275542604128,1336.5639737974232,7577.22169621828,53.099999999999994,6671799.080118326,1,0.0008699998902495042,0.09551151863854468,0,0.0003422681952865976,0
83,83,6640649.956678191,111862.53275187475,634168.8290110244,-746.0409579278852,1336.4147306190114,7576.375609781982,53.099999999999994,6671799.068991377,1,0.0008699998902495042,0.09667004069649376,0,0.0003422341594090719,0
84,84,6639899.459435149,113198.87211352105,641744.7773405367,-754.953360272081,1336.2636937403447,7575.519354536144,53.099999999999994,6671799.057865545,1,0.0008699998902495042,0.09782856275352292,0,0.0003421997216656031,0
85,85,6639140.050295409,114535.0595415229,649319.8643308765,-763.8647493310212,1336.1108633641434,7574.652931630023,53.099999999999994,6671799.046740839,1,0.0008699998902495042,0.09898708480963125,0,0.0003421648823587407,0
86,86,6638371.730278236,115871.09324248515,656894.0798149641,-772.7751131440871,1335.9562396955344,7573.776342226522,53.099999999999994,6671799.035617272,1,0.0008699998902495042,0.10014560686481966,0,0.00034212964179450317,0
87,87,6637594.500414856,117206.97142321897,664467.4136268891,-781.6844397520362,1335.7998229420523,7572.88958750219,53.099999999999994,6671799.024494859,1,0.0008699998902495042,0.10130412891909146,0,0.0003420940002823886,0
88,88,6636808.361748453,118542.69229074426,672039.8556019248,-790.5927171970179,1335.6416133136374,7571.992668647218,53.099999999999994,6671799.013373609,1,0.0008699998902495042,0.10246265097244489,0,0.0003420579581353285,0
89,89,6636013.315334168,119878.25405229205,679611.3955765412,-799.4999335225901,1335.4816110226377,7571.085586865443,53.099999999999994,6671799.002253541,1,0.0008699998902495042,0.1036211730248826,0,0.00034202151566971187,0
90,90,6635209.362239099,121213.6549153069,687182.0233884191,-808.4060767737352,1335.3198162838055,7570.1683433743365,53.099999999999994,6671798.99113466,1,0.0008699998902495042,0.10477969507640417,0,0.0003419846732053738,0
91,91,6634396.503542297,122548.8930874494,694751.7288764637,-817.3111349968756,1335.1562293143002,7569.240939405014,53.099999999999994,6671798.980016982,1,0.0008699998902495042,0.10593821712701113,0,0.0003419474310655918,0
92,92,6633574.740334765,123883.96677659843,702320.5018808178,-826.21509623989,1334.9908503336865,7568.303376202224,53.099999999999994,6671798.968900522,1,0.0008699998902495042,0.10709673917670526,0,0.0003419097895770606,0
93,93,6632744.0737194605,125218.87419085369,709888.3322428762,-835.1179485521299,1334.8236795639336,7567.355655024355,53.099999999999994,6671798.957785292,1,0.0008699998902495042,0.10825526122548546,0,0.00034187174906995016,0
94,94,6631904.504811289,126553.61353853802,717455.2098052986,-844.0196799844349,1334.6547172294163,7566.397777143425,53.099999999999994,6671798.946671312,1,0.0008699998902495042,0.10941378327335416,0,0.000341833309877784,0
95,95,6631056.034737101,127888.18302819984,725021.1244120237,-852.9202785891493,1334.4839635569133,7565.429743845086,53.099999999999994,6671798.935558581,1,0.0008699998902495042,0.1105723053203127,0,0.00034179447233758715,0
96,96,6630198.664635701,129222.58086861555,732586.0659082825,-861.8197324201382,1334.3114187756087,7564.451556428618,53.099999999999994,6671798.92444712,1,0.0008699998902495042,0.1117308273663602,0,0.0003417552367897286,0
97,97,6629332.395657834,130556.80526879194,740150.0241406123,-870.7180295328026,1334.1370831170893,7563.463216206934,53.099999999999994,6671798.913336946,1,0.0008699998902495042,0.11288934941149886,0,0.00034171560357803004,0
98,98,6628457.22896619,131890.8544379686,747712.98895687,-879.6151579840965,1333.9609568153462,7562.46472450657,53.099999999999994,6671798.902228062,1,0.0008699998902495042,0.11404787145572937,0,0.00034167557304969596,0
99,99,6627573.1657354,133224.72658562032,755274.9502062458,-888.5111058325427,1333.783040106774,7561.456082667689,53.099999999999994,6671798.891120488,1,0.0008699998902495042,0.1152063934990526,0,0.00034163514555533267,0
100,100,6626680.207152039,134558.41992145946,762835.897739277,-897.4058611382485,1333.6033332301697,7560.437292044074,53.099999999999994,6671798.8800142305,1,0.0008699998902495042,0.11636491554146877,0,0.00034159432144895607,0
101,101,6625778.354414618,135891.93265543834,770395.8214078614,-906.2994119629218,1333.4218364267338,7559.408354003134,53.099999999999994,6671798.868909314,1,0.0008699998902495042,0.11752343758298123,0,0.00034155310108791156,0
102,102,6624867.608733586,137225.2629977518,777954.711065271,-915.1917463698873,1333.2385499400682,7558.3692699258945,53.099999999999994,6671798.857805741,1,0.0008699998902495042,0.11868195962358907,0,0.00034151148483302883,0
103,103,6623947.971331329,138558.40915883935,785512.5565661659,-924.0828524241023,1333.053474016178,7557.320041207,53.099999999999994,6671798.8467035275,1,0.0008699998902495042,0.1198404816632932,0,0.000341469473048388,0
104,104,6623019.443442167,139891.36934938785,793069.3477666072,-932.9727181921729,1332.8666089034691,7556.26066925471,53.099999999999994,6671798.835602687,1,0.0008699998902495042,0.12099900370209427,0,0.00034142706610155126,0
105,105,6622082.026312351,141224.1417803336,800625.0745240713,-941.8613317423702,1332.6779548527495,7555.191155490896,53.099999999999994,6671798.82450323,1,0.0008699998902495042,0.12215752573999494,0,0.0003413842643633846,0
106,106,6621135.721200065,142556.72466286502,808179.7266974634,-950.7486811446458,1332.4875121172274,7554.111501351047,53.099999999999994,6671798.813405168,1,0.0008699998902495042,0.12331604777699456,0,0.00034134106820811526,0
107,107,6620180.52937542,143889.11620842497,815733.2941471309,-959.6347544706483,1332.2952809525127,7553.021708284257,53.099999999999994,6671798.802308524,1,0.0008699998902495042,0.1244745698130949,0,0.0003412974780133344,0
108,108,6619216.452120458,145221.31462871298,823285.766734877,-968.519539793739,1332.1012616166151,7551.92177775323,53.099999999999994,6671798.791213299,1,0.0008699998902495042,0.12563309184829685,0,0.0003412534941599638,0
109,109,6618243.490729142,146553.3181356879,830837.1343239746,-977.4030251890078,1331.9054543699442,7550.811711234277,53.099999999999994,6671798.7801195085,1,0.0008699998902495042,0.12679161388260085,0,0.0003412091170323071,0
110,110,6617261.646507363,147885.1249415702,838387.3867791794,-986.2851987332899,1331.7078594753095,7549.691510217312,53.099999999999994,6671798.769027172,1,0.0008699998902495042,0.12795013591600957,0,0.00034116434701795477,0
111,111,6616270.9207729325,149216.73325884427,845936.5139667443,-995.1660485051807,1331.5084771979202,7548.561176205851,53.099999999999994,6671798.757936293,1,0.0008699998902495042,0.12910865794852167,0,0.0003411191845078479,0
112,112,6615271.314855583,150548.14130026096,853484.505754432,-1004.045562585053,1331.3073078053835,7547.4207107170105,53.099999999999994,6671798.746846897,1,0.0008699998902495042,0.1302671799801407,0,0.00034107362989623896,0
113,113,6614262.830096966,151879.34727883997,861031.3520115293,-1012.923729055072,1331.1043515677063,7546.270115281506,53.099999999999994,6671798.73575898,1,0.0008699998902495042,0.13142570201086556,0,0.0003410276835807215,0
114,114,6613245.467850648,153210.34940787213,868577.0426088608,-1021.800535999212,1330.899608757293,7545.109391443649,53.099999999999994,6671798.724672563,1,0.0008699998902495042,0.13258422404069714,0,0.0003409813459621696,0
115,115,6612219.229482113,154541.1459009219,876121.5674188017,-1030.675971503272,1330.693079648946,7543.938540761343,53.099999999999994,6671798.713587663,1,0.0008699998902495042,0.13374274606963876,0,0.0003409346174447809,0
116,116,6611184.1163687585,155871.73497182978,883664.9163152924,-1039.5500236548917,1330.4847645198656,7542.757564806085,53.099999999999994,6671798.702504285,1,0.0008699998902495042,0.13490126809769065,0,0.0003408874984360237,0
117,117,6610140.129899891,157202.11483471456,891207.0791738512,-1048.4226805435676,1330.2746636496488,7541.566465162963,53.099999999999994,6671798.69142245,1,0.0008699998902495042,0.13605979012485214,0,0.0003408399893466727,0
118,118,6609087.271476729,158532.283703976,898748.0458715884,-1057.293930260669,1330.0627773202898,7540.36524343065,53.099999999999994,6671798.680342167,1,0.0008699998902495042,0.13721831215112612,0,0.0003407920905908316,0
119,119,6608025.542512396,159862.23979429688,906287.80628722,-1066.163760899454,1329.8491058161785,7539.153901221406,53.099999999999994,6671798.669263438,1,0.0008699998902495042,0.13837683417651347,0,0.0003407438025857963,0
120,120,6606954.944431925,161191.9813206457,913826.3503010807,-1075.0321605550855,1329.6336494241016,7537.932440161075,53.099999999999994,6671798.658186297,1,0.0008699998902495042,0.13953535620101354,0,0.0003406951257521887,0
121,121,6605875.478672248,162521.50649827882,921363.6677951382,-1083.8991173246472,1329.4164084332408,7536.70086188908,53.099999999999994,6671798.647110735,1,0.0008699998902495042,0.1406938782246303,0,0.0003406460605139017,0
122,122,6604787.146682204,163850.81354274307,928899.7486530059,-1092.764619307159,1329.1973831351731,7535.459168058427,53.099999999999994,6671798.636036777,1,0.0008699998902495042,0.14185240024736245,0,0.0003405966072980673,0
123,123,6603689.949922529,165179.90066987806,936434.5827599575,-1101.6286546035935,1328.976573823871,7534.207360335695,53.099999999999994,6671798.62496444,1,0.0008699998902495042,0.14301092226921241,0,0.0003405467665350434,0
124,124,6602583.889865858,166508.7660958185,943968.1600029399,-1110.4912113168928,1328.7539807957007,7532.9454404010385,53.099999999999994,6671798.613893722,1,0.0008699998902495042,0.14416944429017997,0,0.00034049653865848503,0
125,125,6601468.967996721,167837.40803699673,951500.4702705867,-1119.3522775519825,1328.5296043494227,7531.673409948184,53.099999999999994,6671798.602824645,1,0.0008699998902495042,0.14532796631026756,0,0.0003404459241052626,0
126,126,6600345.185811544,169165.82471014498,959031.5034532325,-1128.2118414157896,1328.303444786191,7530.391270684429,53.099999999999994,6671798.591757219,1,0.0008699998902495042,0.14648648832947542,0,0.00034039492331544943,0
127,127,6599212.5448186435,170494.01433229793,966561.2494429254,-1137.069891017257,1328.0755024095536,7529.09902433064,53.099999999999994,6671798.5806914605,1,0.0008699998902495042,0.14764501034780597,0,0.0003403435367324129,0
128,128,6598071.046538227,171821.9751207949,974089.6981334417,-1145.926414467361,1327.8457775254499,7527.796672621244,53.099999999999994,6671798.569627378,1,0.0008699998902495042,0.14880353236525878,0,0.0003402917648026571,0
129,129,6596920.692502389,173149.7052932824,981616.8394202986,-1154.7813998791248,1327.6142704422127,7526.484217304237,53.099999999999994,6671798.558564984,1,0.0008699998902495042,0.14996205438183519,0,0.0003402396079759619,0
130,130,6595761.48425511,174477.2030677165,989142.663200768,-1163.6348353676374,1327.3809814705673,7525.1616601411715,53.099999999999994,6671798.547504295,1,0.0008699998902495042,0.15112057639753695,0,0.0003401870667052807,0
131,131,6594593.4233522555,175804.4666623651,996667.1593738904,-1172.4867090500675,1327.1459109236293,7523.82900290716,53.099999999999994,6671798.536445316,1,0.0008699998902495042,0.15227909841236542,0,0.00034013414144675586,0
132,132,6593416.511361572,177131.49429581047,1004190.3178404879,-1181.3370090456804,1326.9090591169065,7522.4862473908715,53.099999999999994,6671798.525388066,1,0.0008699998902495042,0.15343762042632125,0,0.0003400808326597053,0
133,133,6592230.749862686,178458.28418695155,1011712.1285031786,-1190.1857234758534,1326.6704263682968,7521.133395394528,53.099999999999994,6671798.514332554,1,0.0008699998902495042,0.15459614243940556,0,0.0003400271408067213,0
134,134,6591036.140447101,179784.83455500647,1019232.5812663888,-1199.0328404640918,1326.4300129980888,7519.7704487339015,53.099999999999994,6671798.503278796,1,0.0008699998902495042,0.155754664451619,0,0.0003399730663534563,0
135,135,6589832.684718196,181111.14361951477,1026751.6660363679,-1207.8783481360458,1326.187819328961,7518.397409238315,53.099999999999994,6671798.492226803,1,0.0008699998902495042,0.15691318646296426,0,0.00033991860976876297,0
136,136,6588620.384291224,182437.2096003398,1034269.3727212012,-1216.722234619525,1325.9438456859812,7517.014278750636,53.099999999999994,6671798.481176581,1,0.0008699998902495042,0.1580717084734411,0,0.0003398637715247433,0
137,137,6587399.24079331,183763.0307176712,1041785.6912308238,-1225.5644880445145,1325.698092396606,7515.621059127277,53.099999999999994,6671798.470128159,1,0.0008699998902495042,0.15923023048305218,0,0.0003398085520965081,0
138,138,6586169.255863444,185088.60519202743,1049300.6114770337,-1234.4050965431927,1325.450559790681,7514.217752238189,53.099999999999994,6671798.459081528,1,0.0008699998902495042,0.16038875249179663,0,0.0003397529519624259,0
139,139,6584930.431152488,186413.9312442578,1056814.123373506,-1243.2440482499449,1325.2012482004397,7512.804359966865,53.099999999999994,6671798.448036714,1,0.0008699998902495042,0.1615472744996771,0,0.0003396969716039314,0
140,140,6583682.768323163,187739.0070955451,1064326.2168358054,-1252.0813313013803,1324.950157960504,7511.380884210335,53.099999999999994,6671798.436993723,1,0.0008699998902495042,0.1627057965066936,0,0.0003396406115056706,0
141,141,6582426.269050056,189063.8309674079,1071836.8817814016,-1260.916933836348,1324.6972894078815,7509.947326879161,53.099999999999994,6671798.425952578,1,0.0008699998902495042,0.16386431851284966,0,0.00033958387215532964,0
142,142,6581160.935019615,190388.40108170305,1079346.1081296802,-1269.7508439959531,1324.442642881968,7508.503689897433,53.099999999999994,6671798.414913278,1,0.0008699998902495042,0.1650228405181442,0,0.0003395267540437663,0
143,143,6579886.767930142,191712.71566062796,1086853.8858019586,-1278.5830499235713,1324.1862187245451,7507.049975202775,53.099999999999994,6671798.403875845,1,0.0008699998902495042,0.16618136252257942,0,0.0003394692576649076,0
144,144,6578603.769491796,193036.77292672297,1094360.2047214983,-1287.413539764866,1323.9280172797803,7505.586184746334,53.099999999999994,6671798.392840283,1,0.0008699998902495042,0.167339884526156,0,0.0003394113835158193,0
145,145,6577311.941426591,194360.5711028739,1101865.0548135187,-1296.2423016678047,1323.6680388942264,7504.112320492781,53.099999999999994,6671798.381806609,1,0.0008699998902495042,0.1684984065288755,0,0.0003393531320966444,0
146,146,6576011.28546839,195684.10841231412,1109368.4260052105,-1305.069323782673,1323.4062839168216,7502.628384420308,53.099999999999994,6671798.370774841,1,0.0008699998902495042,0.16965692853073921,0,0.0003392945039106047,0
147,147,6574701.803362904,197007.38307862732,1116870.30822575,-1313.8945942620928,1323.1427526988882,7501.134378520625,53.099999999999994,6671798.359744978,1,0.0008699998902495042,0.1708154505317483,0,0.0003392354994640342,0
148,148,6573383.496867692,198330.3933257496,1124370.691406311,-1322.7181012610367,1322.8774455941323,7499.630304798958,53.099999999999994,6671798.348717047,1,0.0008699998902495042,0.17197397253190427,0,0.0003391761192662509,0
149,149,6572056.367752156,199653.137377972,1131869.5654800797,-1331.539832936844,1322.6103629586441,7498.116165274042,53.099999999999994,6671798.337691043,1,0.0008699998902495042,0.1731324945312076,0,0.0003391163638297549,0
150,150,6570720.417797539,200975.61345994278,1139366.9203822683,-1340.3597774492373,1322.3415051508964,7496.591961978128,53.099999999999994,6671798.326666996,1,0.0008699998902495042,0.17429101652966095,0,0.0003390562336700038,0
151,151,6569375.648796925,202297.81979666997,1146862.7460501275,-1349.1779229603376,1322.070872531745,7495.057696956968,53.099999999999994,6671798.315644908,1,0.0008699998902495042,0.17544953852726453,0,0.0003389957293055423,0
152,152,6568022.062555231,203619.75461352355,1154357.03242296,-1357.9942576346803,1321.7984654644274,7493.513372269825,53.099999999999994,6671798.304624794,1,0.0008699998902495042,0.17660806052401923,0,0.0003389348512579486,0
153,153,6566659.660889212,204941.41613623794,1161849.7694421357,-1366.8087696392322,1321.524284314563,7491.958989989458,53.099999999999994,6671798.293606664,1,0.0008699998902495042,0.1777665825199275,0,0.0003388736000518551,0
154,154,6565288.445627453,206262.80259091445,1169340.9470511032,-1375.6214471434055,1321.248329450152,7490.394552202129,53.099999999999994,6671798.282590529,1,0.0008699998902495042,0.17892510451498977,0,0.00033881197621486617,0
155,155,6563908.418610368,207583.91220402348,1176830.5551954042,-1384.4322783190755,1320.9706012415752,7488.820061007591,53.099999999999994,6671798.271576409,1,0.0008699998902495042,0.18008362650920762,0,0.0003387499802776273,0
156,156,6562519.5816902,208904.74320240712,1184318.5838226872,-1393.2412513405955,1320.6911000615942,7487.235518519098,53.099999999999994,6671798.260564308,1,0.0008699998902495042,0.18124214850258213,0,0.00033868761277381916,0
157,157,6561121.936731013,210225.29381328126,1191805.02288272,-1402.0483543848125,1320.4098262853493,7485.640926863388,53.099999999999994,6671798.249554239,1,0.0008699998902495042,0.18240067049511488,0,0.00033862487424005355,0
158,158,6559715.485608696,211545.5622642382,1199289.8623274048,-1410.8535756310837,1320.1267802903606,7484.03628818069,53.099999999999994,6671798.238546221,1,0.0008699998902495042,0.18355919248680697,0,0.00033856176521599867,0
159,159,6558300.230210956,212865.54678324898,1206773.09211079,-1419.656903261292,1319.8419624565263,7482.421604624717,53.099999999999994,6671798.2275402555,1,0.0008699998902495042,0.18471771447765994,0,0.0003384982862442823,0
160,160,6556876.172437317,214185.2455986657,1214254.7021890853,-1428.4583254598617,1319.5553731661232,7480.796878362661,53.099999999999994,6671798.216536358,1,0.0008699998902495042,0.18587623646767515,0,0.00033843443787049185,0
161,161,6555443.314199118,215504.65693922387,1221734.6825206736,-1437.257830413775,1319.2670128038055,7479.162111575199,53.099999999999994,6671798.2055345485,1,0.0008699998902495042,0.18703475845685347,0,0.00033837022064314807,0
162,162,6554001.657419507,216823.77903404497,1229213.023066125,-1446.0554063125874,1318.9768817566046,7477.51730645648,53.099999999999994,6671798.194534827,1,0.0008699998902495042,0.18819328044519645,0,0.0003383056351138417,0
163,163,6552551.2040334465,218142.6101126386,1236689.7137882116,-1454.8510413484432,1318.6849804139279,7475.862465214124,53.099999999999994,6671798.183537216,1,0.0008699998902495042,0.1893518024327061,0,0.0003382406818369724,0
164,164,6551091.955987701,219461.1484049049,1244164.744651919,-1463.6447237160924,1318.3913091675593,7474.197590069228,53.099999999999994,6671798.1725417245,1,0.0008699998902495042,0.19051032441938265,0,0.0003381753613699835,0
165,165,6549623.915240839,220779.39214113716,1251638.1056244604,-1472.436441612905,1318.095868411658,7472.522683256349,53.099999999999994,6671798.161548362,1,0.0008699998902495042,0.19166884640522786,0,0.0003381096742732024,0
166,166,6548147.083763232,222097.33955202386,1259109.7866752914,-1481.2261832388886,1317.7986585427586,7470.837747023513,53.099999999999994,6671798.150557136,1,0.0008699998902495042,0.1928273683902435,0,0.00033804362110989686,0
167,167,6546661.463537051,223414.98886865127,1266579.7777761212,-1490.0139367967026,1317.4996799597698,7469.142783632204,53.099999999999994,6671798.139568062,1,0.0008699998902495042,0.19398589037442981,0,0.00033797720244623333,0
168,168,6545167.05655626,224732.33832250573,1274048.068900928,-1498.7996904916758,1317.198933063974,7467.437795357367,53.099999999999994,6671798.128581159,1,0.0008699998902495042,0.1951444123577899,0,0.0003379104188512838,0
169,169,6543663.864826621,226049.3861454761,1281514.6500259708,-1507.5834325318203,1316.8964182590273,7465.7227844874,53.099999999999994,6671798.117596437,1,0.0008699998902495042,0.19630293434032442,0,0.00033784327089703256,0
170,170,6542151.890365679,227366.13056985606,1288979.5111298047,-1516.3651511278488,1316.5921359509587,7463.997753324153,53.099999999999994,6671798.106613896,1,0.0008699998902495042,0.1974614563220336,0,0.00033777575915835495,0
171,171,6540631.135202776,228682.56982834643,1296442.6421932927,-1525.1448344931894,1316.2860865481691,7462.2627041829255,53.099999999999994,6671798.095633559,1,0.0008699998902495042,0.19861997830292055,0,0.00033770788421297733,0
172,172,6539101.601379031,229998.7021540577,1303904.0331996204,-1533.9224708440026,1315.9782704614313,7460.517639392464,53.099999999999994,6671798.084655432,1,0.0008699998902495042,0.19977850028298483,0,0.00033763964664154444,0
173,173,6537563.290947353,231314.52578051234,1311363.6741343085,-1542.6980483991956,1315.6686881038897,7458.762561294955,53.099999999999994,6671798.073679531,1,0.0008699998902495042,0.20093702226222931,0,0.0003375710470275029,0
174,174,6536016.205972424,232630.03894164704,1318821.5549852264,-1551.4715553804394,1315.3573398910587,7456.9974722460265,53.099999999999994,6671798.062705862,1,0.0008699998902495042,0.20209554424065557,0,0.0003375020859571831,0
